               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  39,            0.034655,            0.061155,                   0,             0.82209,              0.7029,             0.80993,             0.53542,            0.033241,            0.058061,                   0,            0.007492,            0.007492,            0.007492
                  40,            0.034264,            0.062149,                   0,             0.79294,             0.71351,             0.80848,             0.53038,            0.032714,            0.057188,                   0,            0.007426,            0.007426,            0.007426
                  41,            0.034157,             0.05956,                   0,             0.76942,             0.71325,             0.80167,              0.5269,            0.032915,            0.058701,                   0,             0.00736,             0.00736,             0.00736
                  42,            0.033864,              0.0615,                   0,             0.82534,             0.69815,              0.8097,             0.53641,            0.032503,            0.057398,                   0,            0.007294,            0.007294,            0.007294
                  43,            0.033895,            0.062054,                   0,             0.80458,             0.71397,              0.8148,             0.53646,            0.033125,            0.057372,                   0,            0.007228,            0.007228,            0.007228
                  44,            0.033688,            0.060996,                   0,             0.78618,             0.73508,             0.81976,             0.54374,            0.032296,            0.056636,                   0,            0.007162,            0.007162,            0.007162
                  45,            0.033701,            0.061623,                   0,             0.79928,             0.72707,              0.8139,             0.53891,            0.032216,            0.057648,                   0,            0.007096,            0.007096,            0.007096
                  46,            0.033487,            0.058774,                   0,             0.78101,             0.72416,             0.80808,             0.53475,            0.032512,            0.057829,                   0,             0.00703,             0.00703,             0.00703
                  47,            0.033088,            0.058822,                   0,             0.82471,             0.69432,              0.8124,             0.54161,            0.032475,            0.057671,                   0,            0.006964,            0.006964,            0.006964
                  48,            0.032763,            0.060036,                   0,             0.83463,             0.71397,             0.81724,             0.55049,            0.031778,            0.056795,                   0,            0.006898,            0.006898,            0.006898
                  49,            0.032897,            0.059199,                   0,             0.82886,             0.71033,             0.81322,             0.53677,            0.032318,            0.058296,                   0,            0.006832,            0.006832,            0.006832
                  50,            0.033684,            0.062328,                   0,             0.76529,             0.74017,             0.81432,             0.53915,            0.032264,            0.058278,                   0,            0.006766,            0.006766,            0.006766
                  51,            0.032509,            0.056949,                   0,             0.81096,             0.71907,             0.81555,             0.54022,            0.032291,             0.05806,                   0,              0.0067,              0.0067,              0.0067
                  52,            0.032907,            0.059169,                   0,             0.78934,             0.71761,             0.80658,             0.53605,             0.03246,            0.058689,                   0,            0.006634,            0.006634,            0.006634
                  53,              0.0331,            0.060959,                   0,             0.83339,             0.70262,             0.81444,             0.54137,              0.0322,            0.058315,                   0,            0.006568,            0.006568,            0.006568
                  54,              0.0323,            0.058167,                   0,             0.84037,             0.71907,             0.82127,             0.54924,            0.031333,            0.057019,                   0,            0.006502,            0.006502,            0.006502
                  55,            0.032352,            0.059219,                   0,             0.83489,             0.72635,             0.82317,             0.55148,            0.031441,             0.05717,                   0,            0.006436,            0.006436,            0.006436
                  56,            0.032392,            0.059206,                   0,             0.79972,             0.72943,              0.8195,             0.54652,            0.032132,            0.057922,                   0,             0.00637,             0.00637,             0.00637
                  57,             0.03226,            0.058655,                   0,             0.75978,             0.74381,             0.81057,             0.54412,            0.031674,            0.057805,                   0,            0.006304,            0.006304,            0.006304
                  58,            0.032259,            0.059582,                   0,             0.81837,             0.72144,             0.81908,             0.55078,            0.031285,            0.057453,                   0,            0.006238,            0.006238,            0.006238
                  59,            0.031845,            0.057453,                   0,             0.82163,              0.7198,             0.81854,              0.5449,            0.031847,            0.057163,                   0,            0.006172,            0.006172,            0.006172
                  60,            0.031827,            0.058516,                   0,             0.81645,             0.73161,             0.82515,             0.55332,            0.031785,            0.057665,                   0,            0.006106,            0.006106,            0.006106
                  61,            0.031513,            0.056124,                   0,             0.83228,             0.71689,             0.81685,             0.54734,            0.031633,            0.057471,                   0,             0.00604,             0.00604,             0.00604
